City ID,Country,City,Latitude,Longitude
3430,DE,Namborn,49.52166,7.1407
3431,DE,Mustin,53.68333,10.88333
3432,DE,Musch,50.38333,6.83333
3433,DE,Muenzenberg,50.45346,8.7743
3434,DE,Munchsmunster,48.76667,11.68333
3435,DE,Mullheim,47.8082,7.63035
3436,DE,Mullenbach,50.31667,6.91667
3437,DE,Muelheim,51.43218,6.87967
3438,DE,Mulda,50.80789,13.41477
3439,DE,Mosbach,49.35357,9.15106
3440,DE,Moorfleet,53.50156,10.07996
3441,DE,Moelln,53.61702,10.68742
3442,DE,Moehrenbach,50.62335,10.99565
3443,DE,Mixdorf,52.2,14.4
3444,DE,Misselwarden,53.67526,8.51646
3445,DE,Misselberg,50.30694,7.76944
3446,DE,Mildstedt,54.46667,9.1
3447,DE,Miesterhorst,52.46051,11.14117
3448,DE,Michelbach an der Bilz,49.07028,9.7625
3449,DE,Michelbach,50.01667,7.45
3450,DE,Mescherin,53.24724,14.43003
3451,DE,Merzdorf,51.4,13.53333
3452,DE,Merdingen,48.01667,7.68333
3453,DE,Mengersgereuth-Haemmern,50.3973,11.11649
3454,DE,Medard,49.66667,7.61667
3455,DE,Maxen,50.925,13.80157
3456,DE,Mandern,49.6,6.76667
3457,DE,Mandel,49.85494,7.77295
3458,DE,Malborn,49.71667,6.98333
3459,DE,Luenen,51.61634,7.52872
3460,DE,Luedersdorf,53.86835,11.74902
3461,DE,Lucka,51.09727,12.33336
3462,DE,Longen,49.8,6.78333
3463,DE,Lollschied,50.25637,7.86904
3464,DE,Lietzen,52.46992,14.34008
3465,DE,Liepe,52.86213,13.96946
3466,DE,Lichterfelde,52.4333,13.30762
3467,DE,Leutershausen,49.29869,10.41189
3468,DE,Leutenbach,48.88791,9.39267
3469,DE,Leuben,51.01122,13.82029
3470,DE,Letschin,52.64379,14.36007
3471,DE,Lemfoerde,52.46557,8.37621
3472,DE,Leisnig,51.15743,12.9279
3473,DE,Leipzig,51.33962,12.37129
3474,DE,Lehmen,50.28333,7.45
3475,DE,Laufenburg,47.56512,8.06045
3476,DE,Langenlehsten,53.50101,10.74068
3477,DE,Langenhagen,52.44758,9.73741
3478,DE,Langdorf,49.01502,13.14651
3479,DE,Landesbergen,52.55598,9.12505
3480,DE,Kurten,51.05,7.26667
3481,DE,Krostitz,51.46208,12.4536
3482,DE,Kroppenstedt,51.94211,11.30841
3483,DE,Kraftsdorf,50.87574,11.92944
3484,DE,Kraam,50.69236,7.5295
3485,DE,Komptendorf,51.6846,14.47273
3486,DE,Kluetz,53.9647,11.16367
3487,DE,Kludenbach,49.98333,7.36667
3488,DE,Klein Zecher,53.58333,10.86667
3489,DE,Klein Gladebrugge,53.91667,10.31667
3490,DE,Kleinau,52.79952,11.51096
3491,DE,Kladow,52.45423,13.14445
3492,DE,Kisselbach,50.05,7.61667
3493,DE,Kirchwalsede,53.01667,9.4
3494,DE,Kirchlinteln,52.94236,9.31811
3495,DE,Kirchheim,48.1749,10.47461
3496,DE,Kinzenburg,50.11667,6.35
3497,DE,Katzwinkel,50.25,6.91667
3498,DE,Kastl,49.3696,11.68261
3499,DE,Karlskron,48.68333,11.41667
3500,DE,Kamern,52.7485,12.11251
3501,DE,Kakenstorf,53.30317,9.76289
3502,DE,Juist,53.67787,6.99575
3503,DE,Jesberg,51,9.15
3504,DE,Jennewitz,54.09397,11.7892
3505,DE,Inzell,47.76302,12.75146
3506,DE,Inchenhofen,48.51288,11.11458
3507,DE,Ilmenau,50.68322,10.91858
3508,DE,Illmensee,47.86229,9.37235
3509,DE,Illingen,48.95616,8.92459
3510,DE,Ibach,47.73333,8.06667
3511,DE,Hutterscheid,50,6.38333
3512,DE,Hundsbach,49.71667,7.55
3513,DE,Hunderdorf,48.89162,12.67382
3514,DE,Hulsede,52.24951,9.36147
3515,DE,Horrenberg,49.2804,8.78087
3516,DE,Holzkirch,48.53124,9.9952
3517,DE,Bad Holzhausen,52.28971,8.53954
3518,DE,Holdorf,52.58333,8.11667
3519,DE,Hohfroschen,49.25,7.56667
3520,DE,Hohenthurm,51.51807,12.09749
3521,DE,Hohenbocka,51.43099,14.00982
3522,DE,Hoheischweiler,49.23333,7.55
3523,DE,Hockenheim,49.32334,8.55194
3524,DE,Hochstadt bei Thiersheim,50.10157,12.08711
3525,DE,Hochspeyer,49.44207,7.89504
3526,DE,Hochheim,50.95917,10.99871
3527,DE,Hinterschmiding,48.82337,13.60369
3528,DE,Hilst,49.13333,7.53333
3529,DE,Hilgenroth,50.73333,7.65
3530,DE,Herbsleben,51.11667,10.83333
3531,DE,Hemmoor,53.68702,9.15492
3532,DE,Heimbach,50.63693,6.46896
3533,DE,Heimbach,50.45,7.53333
3534,DE,Heiligensee,52.61449,13.24501
3535,DE,Hausern,47.75,8.16667
3536,DE,Hattorf,51.65035,10.23681
3537,DE,Hasselfelde,51.69051,10.85373
3538,DE,Hasseldieksdamm,54.31667,10.08333
3539,DE,Hasborn,50.05,6.91667
3540,DE,Hartmannsdorf,50.96083,11.97566
3541,DE,Harmsdorf,53.7,10.71667
3542,DE,Harburg,48.78674,10.68927
3543,DE,Hambuhren,52.63333,9.98333
3544,DE,Hainsfarth,48.95839,10.62491
3545,DE,Hainichen,50.97044,13.12287
3546,DE,Hahn,49.96667,7.26667
3547,DE,Guthmannshausen,51.13333,11.36667
3548,DE,Gross Wittensee,54.4,9.76667
3549,DE,Gross-Rohrheim,49.72111,8.48278
3550,DE,Gross Oesingen,52.64761,10.46366
3551,DE,Grossnaundorf,51.2,13.93333
3552,DE,Moeringen,52.59108,11.74543
3553,DE,Grosskayna,51.29068,11.93269
3554,DE,Gross Ippener,52.96667,8.61667
3555,DE,Greiz,50.65778,12.19918
3556,DE,Gransebieth,54.06478,12.88267
3557,DE,Grafenwohr,49.71728,11.90645
3558,DE,Grafendorf,50.12267,9.7405
3559,DE,Graefendhron,49.794,6.99281
3560,DE,Golmsdorf,50.96667,11.66667
3561,DE,Goehren-Lebbin,53.47936,12.51102
3562,DE,Godenstorf,53.22855,10.12349
3563,DE,Girod,50.45,7.91667
3564,DE,Gielde,52.03623,10.49366
3565,DE,Gieboldehausen,51.60962,10.21619
3566,DE,Geichlingen,49.95,6.26667
3567,DE,Gebesee,51.11488,10.93455
3568,DE,Ganderkesee,53.03333,8.53333
3569,DE,Gackenbach,50.36667,7.86667
3570,DE,Gablingen,48.45,10.81667
3571,DE,Fussgonheim,49.46111,8.29222
3572,DE,Fuhlsbuettel,53.63459,10.01608
3573,DE,Friesack,52.73764,12.57969
3574,DE,Friedrichskoog,54.01667,8.91667
3575,DE,Friedrichshagen,52.45052,13.62463
3576,DE,Freilassing,47.84085,12.98114
3577,DE,Frauenneuharting,48.03873,12.0478
3578,DE,Forstmehren,50.7,7.53333
3579,DE,Forchheim,48.16667,7.7
3580,DE,Fockendorf,51.05,12.46667
3581,DE,Falkenberg,52.568,13.54597
3582,DE,Fahren,54.35,10.33333
3583,DE,Eyendorf,53.2,10.15
3584,DE,Etteldorf,50.03333,6.56667
3585,DE,Dorndorf,50.83472,10.08921
3586,DE,Dornberg,50.32567,7.8835
3587,DE,Dormettingen,48.23688,8.77327
3588,DE,Domersleben,52.09199,11.43757
3589,DE,Doberschau,51.15185,14.39553
3590,DE,Dillingen an der Donau,48.58153,10.49527
3591,DE,Deutzen,51.11217,12.42541
3592,DE,Derental,51.69475,9.43202
3593,DE,Daenischenhagen,54.42775,10.12596
3594,DE,Dammfleth,53.90881,9.37312
3595,DE,Damm,54.00924,12.15251
3596,DE,Casekow,53.21117,14.20824
3597,DE,Carpin,53.35691,13.24328
3598,DE,Buttelstedt,51.0765,11.34353
3599,DE,Bunsdorf,54.36667,9.75
3600,DE,Buende,52.19837,8.58644
3601,DE,Buhlertal,48.68569,8.18876
3602,DE,Bruesewitz,53.67588,11.24379
3603,DE,Brettin,52.42641,12.18248
3604,DE,Bous,49.27732,6.80131
3605,DE,Borrentin,53.80968,12.96718
3606,DE,Bokel,53.86667,9.73333
3607,DE,Bodenteich,52.83077,10.6818
3608,DE,Bockenheim,49.60669,8.18486
3609,DE,Bobenthal,49.06667,7.86667
3610,DE,Blumenholz,53.41382,13.12039
3611,DE,Bischofsgruen,50.05122,11.79997
3612,DE,Bergtheim,49.9,10.06667
3613,DE,Bergen an der Dumme,52.89109,10.95629
3614,DE,Barnau,49.81079,12.43318
3615,DE,Barchfeld,50.8,10.3
3616,DE,Baltrum,53.72836,7.37143
3617,DE,Bad Wimpfen,49.22971,9.15648
3618,DE,Bad Suderode,51.73333,11.11667
3619,DE,Bad Frankenhausen,51.35609,11.09977
3620,DE,Badbergen,52.63333,7.98333
3621,DE,Asendorf,52.77219,9.00489
3622,DE,Arneburg,52.67565,12.00514
3623,DE,Andechs,47.97464,11.18279
3624,DE,Altlussheim,49.30167,8.49917
3625,DE,Altersbach,50.7,10.53333
3626,DE,Altdorf bei Nurnberg,49.3856,11.3573
3627,DE,Alt Bukow,53.99758,11.60706
3628,DE,Allermoehe,53.48806,10.11588
3629,DE,Allendorf an der Lahn,50.55109,8.62008
3630,DE,Alken,50.25,7.45
3631,DE,Algermissen,52.25332,9.96915
3632,DE,Alflen,50.17683,7.0395
3633,DE,Albertshofen,49.76667,10.16667
3634,DE,Affing,48.46667,10.98333
3635,DE,Adenstedt,51.99852,9.93516
3636,DE,Adelsdorf,49.71216,10.895
3637,DE,Aebtissinwisch,53.96667,9.28333
3638,DE,Abensberg,48.81684,11.8498
3639,DE,Traventhal,53.9,10.31667
3640,DE,Urleben,51.15,10.78333
3641,DE,Gossersweiler-Stein,49.15,7.93333
3642,DE,Oberhonnefeld-Gierend,50.55592,7.52245
3643,DE,Ludweiler-Warndt,49.22074,6.81195
3644,DE,Holzerath,49.67951,6.76071
3645,DE,Hagen,52.26787,10.52533
3646,DE,Neustadt/Sued,50.92509,6.94762
3647,DE,Gartenstadt,49.45937,8.40377
3648,DE,Auf der Horst,52.41943,9.60248
3649,DE,Sachsenbrunn,50.44718,10.94951
3650,DE,Petritor - West,52.26609,10.49382
3651,DE,Stadtkern,52.26255,10.52062
3652,DE,Eschbach,50.21393,7.72717
3653,DE,Erlbach,50.31667,12.36667
3654,DE,Ergersheim,49.51667,10.33333
3655,DE,Erdweg,48.3318,11.30339
3656,DE,Erding,48.30603,11.90686
3657,DE,Eppenbrunn,49.11667,7.56667
3658,DE,Enzkloesterle,48.66638,8.47083
3659,DE,Ennepetal,51.29848,7.3629
3660,DE,Eningen unter Achalm,48.48686,9.25946
3661,DE,Einoellen,49.60866,7.63866
3662,DE,Eimsheim,49.79583,8.28944
3663,DE,Eichenberg,50.8,11.53333
3664,DE,Eggstedt,54.05,9.26667
3665,DE,Eckersweiler,49.56667,7.28333
3666,DE,Dreieich,50.01997,8.69611
3667,DE,Dransfeld,51.4991,9.76179
3668,DE,Dorsheim,49.92532,7.8735
3669,DE,Ziemetshausen,48.29244,10.53503
3670,DE,Zickhusen,53.75886,11.41394
3671,DE,Zichow,53.18927,14.03847
3672,DE,Zemitz,53.97836,13.75502
3673,DE,Zeil,50.00986,10.5947
3674,DE,Wyhl,48.16617,7.64917
3675,DE,Wuestheuterode,51.32332,10.05902
3676,DE,Woessingen,49.01205,8.60754
3677,DE,Wolframs-Eschenbach,49.22675,10.72769
3678,DE,Witzhave,53.56667,10.33333
3679,DE,Wittgensdorf,50.88316,12.87031
3680,DE,Wittgendorf,50.6,11.23333
3681,DE,Wittenbeck,54.12262,11.78746
3682,DE,Winterberg,51.19248,8.53468
3683,DE,Willmenrod,50.54139,7.98139
3684,DE,Wildenhain,51.3076,13.47678
3685,DE,Wiesentheid,49.79451,10.34509
3686,DE,Wiesen,50.11667,9.36667
3687,DE,Weyer,50.18333,7.71667
3688,DE,Westerholz,54.81667,9.66667
3689,DE,Wernersberg,49.19062,7.92756
3690,DE,Wenzlow,52.3,12.45
3691,DE,Wendeburg,52.32957,10.39255
3692,DE,Welzow,51.58381,14.17082
3693,DE,Weissenbrunn,50.2,11.35
3694,DE,Weissdorf,50.18333,11.85
3695,DE,Weikersheim,49.47866,9.89977
3696,DE,Weigenheim,49.57578,10.2644
3697,DE,Weichering,48.71713,11.32141
3698,DE,Wedel,53.58374,9.69835
3699,DE,Waxweiler,50.09257,6.36299
3700,DE,Waschenbeuren,48.75991,9.68735
3701,DE,Wapelfeld,54.08333,9.6
3702,DE,Wallmerod,50.48333,7.95
3703,DE,Wahrenholz,52.61667,10.6
3704,DE,Virneburg,50.35,7.08333
3705,DE,Vilsbiburg,48.45296,12.35604
3706,DE,Viersen,51.25435,6.39441
3707,DE,Velgast,54.27204,12.81075
3708,DE,Veldenz,49.88867,7.02206
3709,DE,Vaterstetten,48.10537,11.76825
3710,DE,Uxheim,50.35,6.75
3711,DE,Uthleben,51.44912,10.838
3712,DE,Urmersbach,50.25,7.13333
3713,DE,Unterneukirchen,48.16667,12.61667
3714,DE,Unlingen,48.16734,9.52219
3715,DE,Umkirch,48.03333,7.76667
3716,DE,Uebernthal,50.72071,8.42586
3717,DE,Uchtelhausen,50.09184,10.26861
3718,DE,Trusetal,50.78333,10.41667
3719,DE,Treffurt,51.13691,10.23361
3720,DE,Trebendorf,51.53333,14.56667
3721,DE,Trabitz,49.8,11.9
3722,DE,Tornesch,53.7,9.71667
3723,DE,Titz,51.00619,6.42477
3724,DE,Thierschneck,51.03333,11.76667
3725,DE,Thanstein,49.38333,12.46667
3726,DE,Tettnang,47.66857,9.59132
3727,DE,Tegernsee,47.7123,11.7582
3728,DE,Tegau,50.65,11.86667
3729,DE,Tawern,49.66667,6.51667
3730,DE,Markt Taschendorf,49.70111,10.55557
3731,DE,Tackesdorf,54.18333,9.48333
3732,DE,Suderhackstedt,54.6,9.28333
3733,DE,Stuetzerbach,50.63333,10.86667
3734,DE,Strohn,50.11667,6.91667
3735,DE,Stralendorf,53.57498,11.30356
3736,DE,Stollberg,50.70999,12.78034
3737,DE,Stolberg,51.57426,10.95582
3738,DE,Stinstedt,53.47313,8.70907
3739,DE,Steyerberg,52.57017,9.02423
3740,DE,Steenfeld,54.15,9.36667
3741,DE,Staudach-Egerndach,47.78333,12.48333
3742,DE,Starsiedel,51.21733,12.13878
3743,DE,Stakendorf,54.3887,10.42342
3744,DE,Staffhorst,52.71667,8.96667
3745,DE,Stadt Wehlen,50.95821,14.03091
3746,DE,Stadtbergen,48.36641,10.84636
3747,DE,Spechbach,49.34639,8.88333
3748,DE,Sparneck,50.16214,11.84349
3749,DE,Sollwitt,54.6,9.21667
3750,DE,Soest,51.57558,8.10619
3751,DE,Sitzendorf,50.63182,11.17215
3752,DE,Siegenburg,48.75421,11.84831
3753,DE,Seyda,51.88163,12.90812
3754,DE,Semlow,54.18117,12.65659
3755,DE,Selzen,49.86056,8.25528
3756,DE,Seitenroda,50.8,11.61667
3757,DE,Seffern,50.06667,6.5
3758,DE,Schwegenheim,49.27,8.32861
3759,DE,Schwarzenbek,53.50303,10.48055
3760,DE,Schwallungen,50.6926,10.35706
3761,DE,Schulendorf,53.47323,10.56104
3762,DE,Schorndorf,48.80537,9.52721
3763,DE,Schonermark,53.00699,13.12016
3764,DE,Schonborn,51.60016,13.48967
3765,DE,Schollene,52.67695,12.21869
3766,DE,Schnaittenbach,49.54692,12.00184
3767,DE,Schillsdorf,54.11667,10.13333
3768,DE,Schierau,51.74853,12.28337
3769,DE,Scheyern,48.5,11.46667
3770,DE,Schauerberg,49.31667,7.58333
3771,DE,Sankt Aldegund,50.08333,7.13333
3772,DE,Salem,53.656,10.82632
3773,DE,Sahms,53.52544,10.53296
3774,DE,Rotterode,50.71222,10.55374
3775,DE,Rothenstein,50.85,11.6
3776,DE,Rothenbergen,50.19899,9.11179
3777,DE,Rosdorf,51.5,9.9
3778,DE,Roschbach,49.24611,8.11889
3779,DE,Rohrbach,48.28933,12.55603
3780,DE,Riol,49.79301,6.79211
3781,DE,Rickling,54.01667,10.16667
3782,DE,Ribnitz-Damgarten,54.2422,12.45666
3783,DE,Rheinbach,50.62562,6.94911
3784,DE,Reussen,51.50109,12.13044
3785,DE,Rettersen,50.7,7.5
3786,DE,Reitbrook,53.46787,10.14856
3787,DE,Reisbach,48.57008,12.62799
3788,DE,Rannungen,50.16537,10.20484
3789,DE,Radebeul,51.10654,13.66047
3790,DE,Quedlinburg,51.78843,11.15006
3791,DE,Protzel,52.63723,13.98783
3792,DE,Poxdorf,49.66335,11.07079
3793,DE,Pottmes,48.58383,11.08762
3794,DE,Poppenbuettel,53.65917,10.08472
3795,DE,Pliezhausen,48.55934,9.20749
3796,DE,Pilsach,49.32137,11.50311
3797,DE,Pfullingen,48.46458,9.22796
3798,DE,Pelm,50.23188,6.69076
3799,DE,Parkstein,49.72921,12.06755
3800,DE,Painten,48.99731,11.81947
3801,DE,Ostheim,50.93117,7.04412
3802,DE,Oeschebuttel,53.98912,9.72128
3803,DE,Ortenburg,48.54597,13.2225
3804,DE,Oersberg,54.66667,9.85
3805,DE,Oranienbaum,51.7986,12.40583
3806,DE,Olzheim,50.27233,6.45511
3807,DE,Oldenhutten,54.15,9.73333
3808,DE,Oechlitz,51.32322,11.76248
3809,DE,Oberreichenbach,49.58946,10.76892
3810,DE,Oberoppurg,50.7,11.68333
3811,DE,Obermaiselstein,47.45,10.23333
3812,DE,Obergeckler,49.96667,6.3
3813,DE,Oberfischbach,50.24913,7.95522
3814,DE,Nottuln,51.93333,7.35
3815,DE,Nordkirchen,51.73827,7.52197
3816,DE,Niederschoenhausen,52.58483,13.40272
3817,DE,Niedernhall,49.29516,9.61604
3818,DE,Niedergebra,51.42285,10.60011
3819,DE,Neulewin,52.72434,14.27922
3820,DE,Neuler,48.92803,10.06888
3821,DE,Neukirchen,54.32385,11.0144
3822,DE,Neuhaus am Inn,48.46086,13.42083
3823,DE,Neugattersleben,51.85095,11.70783
3824,DE,Neuenkirchen,53.77697,8.89361
3825,DE,Neuenburg,48.84516,8.59574
3826,DE,Neuberend,54.55,9.53333
3827,DE,Nattheim,48.69963,10.24209
3828,DE,Nahe,53.8,10.13333
3829,DE,Nackenheim,49.91528,8.33889
3830,DE,Muetzel,52.37927,12.17513
3831,DE,Munkbrarup,54.8,9.56667
3832,DE,Munchberg,50.18952,11.78823
3833,DE,Muhlhausen,49.75443,10.77563
3834,DE,Moosinning,48.27708,11.84446
3835,DE,Moorrege,53.66667,9.66667
3836,DE,Montabaur,50.43588,7.8232
3837,DE,Monsheim,48.86667,8.86667
3838,DE,Moelschow,54.07698,13.83226
3839,DE,Mohrendorf,49.63333,11
3840,DE,Mintraching,48.95357,12.24209
3841,DE,Miltenberg,49.70452,9.26725
3842,DE,Miltach,49.16196,12.76843
3843,DE,Meusebach,50.81667,11.73333
3844,DE,Meura,50.58333,11.2
3845,DE,Mesenich,50.1,7.2
3846,DE,Merzhausen,47.96667,7.83333
3847,DE,Melpers,50.55,10.15
3848,DE,Meezen,54.05229,9.70887
3849,DE,Mauschbach,49.18333,7.4
3850,DE,Mauern,48.51667,11.9
3851,DE,Maring-Noviand,49.93333,7
3852,DE,Mariendorf,52.4378,13.38109
3853,DE,Mallentin,53.88182,11.07589
3854,DE,Lutjensee,53.65,10.36667
3855,DE,Luebtheen,53.30118,11.08368
3856,DE,Loop,54.15,9.95
3857,DE,Lemberg,49.17309,7.65111
3858,DE,Leisel,49.71667,7.2
3859,DE,Lederhose,50.8,11.91667
3860,DE,Lauenhagen,52.35547,9.20637
3861,DE,Laubenheim,49.91667,7.9
3862,DE,Lastrup,52.79468,7.86715
3863,DE,Langeoog,53.75,7.48333
3864,DE,Langenthal,49.83333,7.56667
3865,DE,Langendorf,51.17972,11.9614
3866,DE,Langenburg,49.25401,9.85673
3867,DE,Langenbogen,51.483,11.77786
3868,DE,Langenargen,47.59858,9.54163
3869,DE,Lalling,48.84525,13.14008
3870,DE,Ladbergen,52.13333,7.75
3871,DE,Kuehrstedt,53.57747,8.80091
3872,DE,Kuhlen,53.72079,11.61195
3873,DE,Kuhfelde,52.78333,11.11667
3874,DE,Kroeppelshagen-Fahrendorf,53.48979,10.31697
3875,DE,Kronach,50.23963,11.33308
3876,DE,Kreuzberg,52.49973,13.40338
3877,DE,Krahenberg,49.33333,7.46667
3878,DE,Koenigstein,49.60854,11.63143
3879,DE,Koenigshuette,51.74337,10.76523
3880,DE,Koenigsborn,52.13787,11.75389
3881,DE,Kollow,53.46667,10.46667
3882,DE,Kogel,53.49752,10.95041
3883,DE,Kloeden,51.76178,12.83169
3884,DE,Klein Wesenberg,53.81667,10.55
3885,DE,Kirchberg an der Murr,48.94297,9.34083
3886,DE,Kevelaer,51.58243,6.24603
3887,DE,Kescheid,50.66667,7.48333
3888,DE,Kemberg,51.77189,12.63227
3889,DE,Keila,50.63738,11.66182
3890,DE,Kankelau,53.55,10.56667
3891,DE,Kaltenborn,50.4,7.01667
3892,DE,Kalbsrieth,51.34217,11.34028
3893,DE,Kaiserslautern,49.443,7.77161
3894,DE,Juliusburg,53.41667,10.5
3895,DE,Juchen,51.1,6.5
3896,DE,Johannesberg,50.03159,9.14252
3897,DE,Jesenwang,48.16667,11.13333
3898,DE,Ingolstadt,48.76508,11.42372
3899,DE,Ingenried,47.81667,10.78333
3900,DE,Illingen,49.37362,7.04758
3901,DE,Illerrieden,48.27017,10.05155
3902,DE,Ichstedt,51.38333,11.2
3903,DE,Huenfeld,50.67966,9.76727
3904,DE,Hude,53.10766,8.46322
3905,DE,Horneburg,53.50672,9.57546
3906,DE,Hornbach,49.18778,7.36883
3907,DE,Holtland,53.28333,7.58333
3908,DE,Hohndorf,54.36667,10.36667
3909,DE,Hintertiefenbach,49.73333,7.35
3910,DE,Hilter,52.13573,8.14715
3911,DE,Hillerse,51.68558,9.94973
3912,DE,Heuthen,51.33188,10.22244
3913,DE,Hergenroth,50.58278,7.97472
3914,DE,Hepberg,48.82249,11.46172
3915,DE,Hengersberg,48.77255,13.05485
3916,DE,Helmstorf,54.28333,10.6
3917,DE,Helmstedt,52.2279,11.00985
3918,DE,Heiligenstadt,49.86303,11.17185
3919,DE,Heiligenhaus,51.32662,6.97106
3920,DE,Heiligenhafen,54.36964,10.98022
3921,DE,Heiden,51.83333,6.93333
3922,DE,Heideck,49.13365,11.12726
3923,DE,Haynsburg,51.01827,12.06614
3924,DE,Hatzenbuhl,49.11111,8.24528
3925,DE,Hassloch,49.36278,8.25806
3926,DE,Hardebek,53.9885,9.86813
3927,DE,Hannover,52.37052,9.73322
3928,DE,Handeloh,53.24563,9.83923
3929,DE,Hamburg-Mitte,53.55,10.01667
3930,DE,Hambrucken,49.19,8.54056
3931,DE,Halfing,47.95197,12.27525
3932,DE,Habach,47.73333,11.28333
3933,DE,Guestow,54.01233,11.5543
3934,DE,Gusterath,49.7,6.71667
3935,DE,Guesten,51.79637,11.61246
3936,DE,Guenzburg,48.45599,10.27695
3937,DE,Gruenenbach,47.62864,10.00843
3938,DE,Grundhof,54.77094,9.65306
3939,DE,Gross Twulpstedt,52.37361,10.91929
3940,DE,Grossroehrsdorf,51.14528,14.01917
3941,DE,Grossneuhausen,51.1608,11.28564
3942,DE,Grosslittgen,50.02787,6.79865
3943,DE,Gross Lindow,52.23333,14.53333
3944,DE,Grosskugel,51.41728,12.14641
3945,DE,Groden,51.4,13.56667
3946,DE,Grimmelshausen,50.48333,10.63333
3947,DE,Granschuetz,51.18431,12.05149
3948,DE,Grafenau,48.85768,13.3974
3949,DE,Goermin,53.99092,13.27054
3950,DE,Goddert,50.54917,7.74694
3951,DE,Gnotzheim,49.05978,10.71274
3952,DE,Glandorf,52.08474,7.99944
3953,DE,Gevelsberg,51.31971,7.3392
3954,DE,Gertewitz,50.68333,11.65
3955,DE,Gerterode,51.38333,10.48333
3956,DE,Gersten,52.58333,7.51667
3957,DE,Gersheim,49.15,7.2
3958,DE,Gerolfingen,49.0534,10.51151
3959,DE,Geroda,50.76667,11.9
3960,DE,Geiselwind,49.77356,10.47063
3961,DE,Gaugrehweiler,49.7,7.86667
3962,DE,Gangloffsoemmern,51.1894,10.94332
3963,DE,Gaegelow,53.68558,11.89639
3964,DE,Furstenzell,48.52163,13.31749
3965,DE,Fuerstenfeldbruck,48.17904,11.2547
3966,DE,Friedelsheim,49.44694,8.22306
3967,DE,Fridolfing,47.99773,12.82628
3968,DE,Fraunberg,48.36667,12
3969,DE,Frauenberg,49.66667,7.28333
3970,DE,Franzburg,54.18501,12.8821
3971,DE,Finsing,48.21615,11.82412
3972,DE,Ferdinandshof,53.66124,13.88724
3973,DE,Fellen,50.15,9.58333
3974,DE,Felde,54.3,9.93333
3975,DE,Farnstadt,51.43333,11.56667
3976,DE,Falkenstein,50.47788,12.37129
3977,DE,Falkenhain,51.39888,12.87083
3978,DE,Eschwege,51.18386,10.05329
3979,DE,Donsieders,49.26526,7.64192
3980,DE,Donauwoerth,48.71804,10.7793
3981,DE,Doelbau,51.46701,12.05735
3982,DE,Dhronecken,49.71667,6.98333
3983,DE,Dettighofen,47.62333,8.48512
3984,DE,Detmerode,52.39016,10.7448
3985,DE,Destedt,52.23801,10.71063
3986,DE,Denklingen,47.91667,10.85
3987,DE,Delitzsch,51.52546,12.34284
3988,DE,Dedelstorf,52.7,10.5
3989,DE,Damsdorf,54.06667,10.31667
3990,DE,Dahme,51.87008,13.42743
3991,DE,Dahlem,52.4581,13.28702
3992,DE,Buxtehude,53.46716,9.68636
3993,DE,Burgen,50.21127,7.38959
3994,DE,Buchholz,53.00884,9.56287
3995,DE,Buchheim,50.95152,7.02093
3996,DE,Brucken,49.63333,7.11667
3997,DE,Brucktal,50.31667,6.98333
3998,DE,Bruchhausen-Vilsen,52.82931,8.99066
3999,DE,Bretzenheim,49.87796,7.89653
4000,DE,Brekendorf,54.4212,9.6335
4001,DE,Breitingen,48.51726,9.99228
4002,DE,Botzingen,48.07642,7.72485
4003,DE,Bottenbach,49.18333,7.5
4004,DE,Bosingen,48.23333,8.55
4005,DE,Born,54.38536,12.53051
4006,DE,Bochingen,49.23694,8.09333
4007,DE,Bleckhausen,50.13333,6.78333
4008,DE,Bispingen,53.08312,9.99772
4009,DE,Bismark,52.66195,11.55638
4010,DE,Birtlingen,49.95,6.48333
4011,DE,Birkenbeul,50.73333,7.61667
4012,DE,Bilzingsleben,51.28333,11.06667
4013,DE,Beuster,52.93964,11.78593
4014,DE,Betzendorf,53.1375,10.31273
4015,DE,Berssel,51.95449,10.75776
4016,DE,Berkoth,50.04416,6.33991
4017,DE,Berge,52.62326,7.7455
4018,DE,Berg,50.25428,7.81137
4019,DE,Bempflingen,48.57178,9.26834
4020,DE,Bechenheim,49.72861,8.00333
4021,DE,Barweiler,49.73333,7.6
4022,DE,Bartholoma,48.7535,9.98752
4023,DE,Balje,53.83333,9.13333
4024,DE,Baierbrunn,48.0203,11.48689
4025,DE,Bad Suelze,54.11084,12.66054
4026,DE,Bad Segeberg,53.94313,10.30215
4027,DE,Bad Koesen,51.13431,11.72203
4028,DE,Bad Breisig,50.50523,7.28861
4029,DE,Aue,50.59034,12.70657
4030,DE,Aspisheim,49.9,7.98333
4031,DE,Apenburg,52.71079,11.2057
4032,DE,Angern,52.35,11.73333
4033,DE,Amberg,49.44287,11.86267
4034,DE,Althutte,48.91565,9.56984
4035,DE,Alterode,51.67552,11.38362
4036,DE,Altenpleen,54.35456,12.9564
4037,DE,Altenglan,49.55,7.46667
4038,DE,Altenberg,50.76556,13.75334
4039,DE,Altdobern,51.65,14.03333
4040,DE,Allmannshofen,48.61255,10.8093
4041,DE,Aletshausen,48.19859,10.38877
4042,DE,Aholming,48.73542,12.90997
4043,DE,Oberbodnitz,50.8,11.66667
4044,DE,Hochstetten-Dhaun,49.8,7.5
4045,DE,Dreis-Bruck,50.26603,6.7923
4046,DE,Sailauf,50.02461,9.25932
